date,atm_id,area,latitude,longitude,weather,major_event,twenty_dollar_bills_withdrawn,fifty_dollar_bills_withdrawn,hundred_dollar_bills_withdrawn
2024-02-24,LM-ATM-006,Tribeca,40.7163,-74.0086,cloudy,None,60,28,15
2024-02-24,LM-ATM-007,City Hall,40.7128,-74.0059,cloudy,None,61,28,15
2024-02-24,LM-ATM-008,Chinatown,40.7158,-73.9973,cloudy,None,59,38,19
2024-02-24,LM-ATM-009,Little Italy,40.7191,-73.9973,cloudy,None,46,34,22
2024-02-24,LM-ATM-010,SoHo Broadway,40.7233,-74.002,cloudy,None,79,53,38
2024-02-24,LM-ATM-011,NoLiTa,40.7228,-73.9973,cloudy,None,51,38,23
2024-02-24,LM-ATM-012,Canal Street,40.719,-74.002,cloudy,None,53,34,20
2024-02-24,LM-ATM-013,World Trade Center,40.7116,-74.013,cloudy,None,64,32,15
2024-02-24,LM-ATM-014,Brookfield Place,40.7127,-74.0155,cloudy,None,95,37,20
2024-02-24,LM-ATM-015,Bowling Green,40.7047,-74.0141,cloudy,None,68,32,19
2024-02-24,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,cloudy,None,61,44,26
2024-02-24,LM-ATM-017,Essex Market,40.7193,-73.9874,cloudy,None,57,30,19
2024-02-24,LM-ATM-018,Houston Street,40.7282,-74.005,cloudy,None,52,35,20
2024-02-24,LM-ATM-019,Delancey Street,40.7188,-73.9885,cloudy,None,53,39,19
2024-02-24,LM-ATM-020,Pier 17,40.7058,-74.0027,cloudy,None,56,45,29
2024-02-25,LM-ATM-001,Battery Park,40.7033,-74.017,clear,None,69,46,31
2024-02-25,LM-ATM-002,Wall Street,40.7074,-74.0113,clear,None,81,27,11
2024-02-25,LM-ATM-003,Broad Street,40.7069,-74.0113,clear,None,64,21,11
2024-02-25,LM-ATM-004,Fulton Center,40.7103,-74.0076,clear,None,81,48,23
2024-02-25,LM-ATM-005,South Street Seaport,40.7069,-74.003,clear,None,62,50,30
2024-02-25,LM-ATM-006,Tribeca,40.7163,-74.0086,clear,None,72,29,18
2024-02-25,LM-ATM-007,City Hall,40.7128,-74.0059,clear,None,66,29,16
2024-02-25,LM-ATM-008,Chinatown,40.7158,-73.9973,clear,None,70,37,23
2024-02-25,LM-ATM-009,Little Italy,40.7191,-73.9973,clear,None,59,42,25
2024-02-25,LM-ATM-010,SoHo Broadway,40.7233,-74.002,clear,None,71,63,41
2024-02-25,LM-ATM-011,NoLiTa,40.7228,-73.9973,clear,None,48,35,22
2024-02-25,LM-ATM-012,Canal Street,40.719,-74.002,clear,None,81,48,28
2024-02-25,LM-ATM-013,World Trade Center,40.7116,-74.013,clear,None,82,35,20
2024-02-25,LM-ATM-014,Brookfield Place,40.7127,-74.0155,clear,None,81,38,22
2024-02-25,LM-ATM-015,Bowling Green,40.7047,-74.0141,clear,None,83,39,20
2024-02-25,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,clear,None,45,29,19
2024-02-25,LM-ATM-017,Essex Market,40.7193,-73.9874,clear,None,67,44,24
2024-02-25,LM-ATM-018,Houston Street,40.7282,-74.005,clear,None,55,39,21
2024-02-25,LM-ATM-019,Delancey Street,40.7188,-73.9885,clear,None,58,34,21
2024-02-25,LM-ATM-020,Pier 17,40.7058,-74.0027,clear,None,45,36,23
2024-02-26,LM-ATM-001,Battery Park,40.7033,-74.017,rain,None,56,29,17
2024-02-26,LM-ATM-002,Wall Street,40.7074,-74.0113,rain,None,76,20,7
2024-02-26,LM-ATM-003,Broad Street,40.7069,-74.0113,rain,None,86,25,11
2024-02-26,LM-ATM-004,Fulton Center,40.7103,-74.0076,rain,None,76,31,18
2024-02-26,LM-ATM-005,South Street Seaport,40.7069,-74.003,rain,None,58,36,24
2024-02-26,LM-ATM-006,Tribeca,40.7163,-74.0086,rain,None,47,19,8
2024-02-26,LM-ATM-007,City Hall,40.7128,-74.0059,rain,None,64,21,13
2024-02-26,LM-ATM-008,Chinatown,40.7158,-73.9973,rain,None,55,26,15
2024-02-26,LM-ATM-009,Little Italy,40.7191,-73.9973,rain,None,52,33,17
2024-02-26,LM-ATM-010,SoHo Broadway,40.7233,-74.002,rain,None,61,47,29
2024-02-26,LM-ATM-011,NoLiTa,40.7228,-73.9973,rain,None,33,22,12
2024-02-26,LM-ATM-012,Canal Street,40.719,-74.002,rain,None,53,31,17
2024-02-26,LM-ATM-013,World Trade Center,40.7116,-74.013,rain,None,86,28,14
2024-02-26,LM-ATM-014,Brookfield Place,40.7127,-74.0155,rain,None,87,28,17
2024-02-26,LM-ATM-015,Bowling Green,40.7047,-74.0141,rain,None,56,24,14
2024-02-26,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,rain,None,53,38,22
2024-02-26,LM-ATM-017,Essex Market,40.7193,-73.9874,rain,None,61,29,17
2024-02-26,LM-ATM-018,Houston Street,40.7282,-74.005,rain,None,53,30,17
2024-02-26,LM-ATM-019,Delancey Street,40.7188,-73.9885,rain,None,47,26,13
2024-02-26,LM-ATM-020,Pier 17,40.7058,-74.0027,rain,None,37,28,20
2024-02-27,LM-ATM-001,Battery Park,40.7033,-74.017,cloudy,None,57,34,22
2024-02-27,LM-ATM-002,Wall Street,40.7074,-74.0113,cloudy,None,111,30,16
2024-02-27,LM-ATM-003,Broad Street,40.7069,-74.0113,cloudy,None,82,24,10
2024-02-27,LM-ATM-004,Fulton Center,40.7103,-74.0076,cloudy,None,90,37,21
2024-02-27,LM-ATM-005,South Street Seaport,40.7069,-74.003,cloudy,None,60,36,26
2024-02-27,LM-ATM-006,Tribeca,40.7163,-74.0086,cloudy,None,80,29,15
2024-02-27,LM-ATM-007,City Hall,40.7128,-74.0059,cloudy,None,85,32,16
2024-02-27,LM-ATM-008,Chinatown,40.7158,-73.9973,cloudy,None,67,36,21
2024-02-27,LM-ATM-009,Little Italy,40.7191,-73.9973,cloudy,None,63,35,24
2024-02-27,LM-ATM-010,SoHo Broadway,40.7233,-74.002,cloudy,None,70,47,30
2024-02-27,LM-ATM-011,NoLiTa,40.7228,-73.9973,cloudy,None,63,39,24
2024-02-27,LM-ATM-012,Canal Street,40.719,-74.002,cloudy,None,72,35,21
2024-02-27,LM-ATM-013,World Trade Center,40.7116,-74.013,cloudy,None,107,43,21
2024-02-27,LM-ATM-014,Brookfield Place,40.7127,-74.0155,cloudy,None,99,36,19
2024-02-27,LM-ATM-015,Bowling Green,40.7047,-74.0141,cloudy,None,78,34,16
2024-02-27,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,cloudy,None,74,41,28
2024-02-27,LM-ATM-017,Essex Market,40.7193,-73.9874,cloudy,None,49,24,14
2024-02-27,LM-ATM-018,Houston Street,40.7282,-74.005,cloudy,None,62,41,24
2024-02-27,LM-ATM-019,Delancey Street,40.7188,-73.9885,cloudy,None,53,26,15
2024-02-27,LM-ATM-020,Pier 17,40.7058,-74.0027,cloudy,None,77,51,33
2024-02-28,LM-ATM-001,Battery Park,40.7033,-74.017,clear,None,50,32,19
2024-02-28,LM-ATM-002,Wall Street,40.7074,-74.0113,clear,None,98,25,9
2024-02-28,LM-ATM-003,Broad Street,40.7069,-74.0113,clear,None,98,25,12
2024-02-28,LM-ATM-004,Fulton Center,40.7103,-74.0076,clear,None,77,29,19
2024-02-28,LM-ATM-005,South Street Seaport,40.7069,-74.003,clear,None,66,46,27
2024-02-28,LM-ATM-006,Tribeca,40.7163,-74.0086,clear,None,64,23,12
2024-02-28,LM-ATM-007,City Hall,40.7128,-74.0059,clear,None,100,30,21
2024-02-28,LM-ATM-008,Chinatown,40.7158,-73.9973,clear,None,63,37,22
2024-02-28,LM-ATM-009,Little Italy,40.7191,-73.9973,clear,None,57,38,22
2024-02-28,LM-ATM-010,SoHo Broadway,40.7233,-74.002,clear,None,61,42,25
2024-02-28,LM-ATM-011,NoLiTa,40.7228,-73.9973,clear,None,50,29,18
2024-02-28,LM-ATM-012,Canal Street,40.719,-74.002,clear,None,54,32,17
2024-02-28,LM-ATM-013,World Trade Center,40.7116,-74.013,clear,None,109,35,24
2024-02-28,LM-ATM-014,Brookfield Place,40.7127,-74.0155,clear,None,97,37,22
2024-02-28,LM-ATM-015,Bowling Green,40.7047,-74.0141,clear,None,81,29,17
2024-02-28,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,clear,None,73,48,30
2024-02-28,LM-ATM-017,Essex Market,40.7193,-73.9874,clear,None,65,33,17
2024-02-28,LM-ATM-018,Houston Street,40.7282,-74.005,clear,None,51,28,19
2024-02-28,LM-ATM-019,Delancey Street,40.7188,-73.9885,clear,None,65,39,23
2024-02-28,LM-ATM-020,Pier 17,40.7058,-74.0027,clear,None,56,38,26
2024-02-29,LM-ATM-001,Battery Park,40.7033,-74.017,clear,None,66,40,23
2024-02-29,LM-ATM-002,Wall Street,40.7074,-74.0113,clear,None,111,27,12
2024-02-29,LM-ATM-003,Broad Street,40.7069,-74.0113,clear,None,124,26,19
2024-02-29,LM-ATM-004,Fulton Center,40.7103,-74.0076,clear,None,108,52,27
2024-02-29,LM-ATM-005,South Street Seaport,40.7069,-74.003,clear,None,90,58,31
2024-02-29,LM-ATM-006,Tribeca,40.7163,-74.0086,clear,None,71,26,13
2024-02-29,LM-ATM-007,City Hall,40.7128,-74.0059,clear,None,68,27,15
2024-02-29,LM-ATM-008,Chinatown,40.7158,-73.9973,clear,None,81,38,21
2024-02-29,LM-ATM-009,Little Italy,40.7191,-73.9973,clear,None,55,36,23
2024-02-29,LM-ATM-010,SoHo Broadway,40.7233,-74.002,clear,None,70,41,30
2024-02-29,LM-ATM-011,NoLiTa,40.7228,-73.9973,clear,None,64,37,21
2024-02-29,LM-ATM-012,Canal Street,40.719,-74.002,clear,None,79,43,22
2024-02-29,LM-ATM-013,World Trade Center,40.7116,-74.013,clear,None,95,39,20
2024-02-29,LM-ATM-014,Brookfield Place,40.7127,-74.0155,clear,None,116,39,18
2024-02-29,LM-ATM-015,Bowling Green,40.7047,-74.0141,clear,None,74,36,19
2024-02-29,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,clear,None,57,43,22
2024-02-29,LM-ATM-017,Essex Market,40.7193,-73.9874,clear,None,48,25,15
2024-02-29,LM-ATM-018,Houston Street,40.7282,-74.005,clear,None,66,35,22
2024-02-29,LM-ATM-019,Delancey Street,40.7188,-73.9885,clear,None,62,36,19
2024-02-29,LM-ATM-020,Pier 17,40.7058,-74.0027,clear,None,49,35,25
2024-03-01,LM-ATM-001,Battery Park,40.7033,-74.017,cloudy,None,70,46,26
2024-03-01,LM-ATM-002,Wall Street,40.7074,-74.0113,cloudy,None,137,35,17
2024-03-01,LM-ATM-003,Broad Street,40.7069,-74.0113,cloudy,None,97,21,14
2024-03-01,LM-ATM-004,Fulton Center,40.7103,-74.0076,cloudy,None,106,42,27
2024-03-01,LM-ATM-005,South Street Seaport,40.7069,-74.003,cloudy,None,65,38,25
2024-03-01,LM-ATM-006,Tribeca,40.7163,-74.0086,cloudy,None,81,33,17
2024-03-01,LM-ATM-007,City Hall,40.7128,-74.0059,cloudy,None,104,36,17
2024-03-01,LM-ATM-008,Chinatown,40.7158,-73.9973,cloudy,None,73,36,22
2024-03-01,LM-ATM-009,Little Italy,40.7191,-73.9973,cloudy,None,50,33,19
2024-03-01,LM-ATM-010,SoHo Broadway,40.7233,-74.002,cloudy,None,74,52,35
2024-03-01,LM-ATM-011,NoLiTa,40.7228,-73.9973,cloudy,None,70,35,25
2024-03-01,LM-ATM-012,Canal Street,40.719,-74.002,cloudy,None,77,42,24
2024-03-01,LM-ATM-013,World Trade Center,40.7116,-74.013,cloudy,None,104,38,21
2024-03-01,LM-ATM-014,Brookfield Place,40.7127,-74.0155,cloudy,None,87,30,17
2024-03-01,LM-ATM-015,Bowling Green,40.7047,-74.0141,cloudy,None,82,33,18
2024-03-01,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,cloudy,None,56,39,25
2024-03-01,LM-ATM-017,Essex Market,40.7193,-73.9874,cloudy,None,79,41,22
2024-03-01,LM-ATM-018,Houston Street,40.7282,-74.005,cloudy,None,69,44,24
2024-03-01,LM-ATM-019,Delancey Street,40.7188,-73.9885,cloudy,None,70,40,20
2024-03-01,LM-ATM-020,Pier 17,40.7058,-74.0027,cloudy,None,58,46,29
2024-03-02,LM-ATM-001,Battery Park,40.7033,-74.017,rain,None,48,35,21
2024-03-02,LM-ATM-002,Wall Street,40.7074,-74.0113,rain,None,81,26,10
2024-03-02,LM-ATM-003,Broad Street,40.7069,-74.0113,rain,None,65,21,11
2024-03-02,LM-ATM-004,Fulton Center,40.7103,-74.0076,rain,None,84,35,22
2024-03-02,LM-ATM-005,South Street Seaport,40.7069,-74.003,rain,None,49,37,25
2024-03-02,LM-ATM-006,Tribeca,40.7163,-74.0086,rain,None,62,31,15
2024-03-02,LM-ATM-007,City Hall,40.7128,-74.0059,rain,None,56,23,12
2024-03-02,LM-ATM-008,Chinatown,40.7158,-73.9973,rain,None,68,38,19
2024-03-02,LM-ATM-009,Little Italy,40.7191,-73.9973,rain,None,42,31,18
2024-03-02,LM-ATM-010,SoHo Broadway,40.7233,-74.002,rain,None,50,43,26
2024-03-02,LM-ATM-011,NoLiTa,40.7228,-73.9973,rain,None,39,32,15
2024-03-02,LM-ATM-012,Canal Street,40.719,-74.002,rain,None,47,31,15
2024-03-02,LM-ATM-013,World Trade Center,40.7116,-74.013,rain,None,64,27,15
2024-03-02,LM-ATM-014,Brookfield Place,40.7127,-74.0155,rain,None,71,31,15
2024-03-02,LM-ATM-015,Bowling Green,40.7047,-74.0141,rain,None,78,34,19
2024-03-02,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,rain,None,49,34,23
2024-03-02,LM-ATM-017,Essex Market,40.7193,-73.9874,rain,None,60,37,21
2024-03-02,LM-ATM-018,Houston Street,40.7282,-74.005,rain,None,53,37,20
2024-03-02,LM-ATM-019,Delancey Street,40.7188,-73.9885,rain,None,36,23,12
2024-03-02,LM-ATM-020,Pier 17,40.7058,-74.0027,rain,None,53,42,29
2024-03-03,LM-ATM-001,Battery Park,40.7033,-74.017,clear,None,48,36,19
2024-03-03,LM-ATM-002,Wall Street,40.7074,-74.0113,clear,None,80,26,11
2024-03-03,LM-ATM-003,Broad Street,40.7069,-74.0113,clear,None,88,24,13
2024-03-03,LM-ATM-004,Fulton Center,40.7103,-74.0076,clear,None,77,38,23
2024-03-03,LM-ATM-005,South Street Seaport,40.7069,-74.003,clear,None,85,60,38
2024-03-03,LM-ATM-006,Tribeca,40.7163,-74.0086,clear,None,70,35,18
2024-03-03,LM-ATM-007,City Hall,40.7128,-74.0059,clear,None,78,35,19
2024-03-03,LM-ATM-008,Chinatown,40.7158,-73.9973,clear,None,96,49,30
2024-03-03,LM-ATM-009,Little Italy,40.7191,-73.9973,clear,None,72,56,29
2024-03-03,LM-ATM-010,SoHo Broadway,40.7233,-74.002,clear,None,59,53,34
2024-03-03,LM-ATM-011,NoLiTa,40.7228,-73.9973,clear,None,63,37,22
2024-03-03,LM-ATM-012,Canal Street,40.719,-74.002,clear,None,82,52,29
2024-03-03,LM-ATM-013,World Trade Center,40.7116,-74.013,clear,None,90,36,18
2024-03-03,LM-ATM-014,Brookfield Place,40.7127,-74.0155,clear,None,111,39,26
2024-03-03,LM-ATM-015,Bowling Green,40.7047,-74.0141,clear,None,65,30,16
2024-03-03,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,clear,None,90,61,35
2024-03-03,LM-ATM-017,Essex Market,40.7193,-73.9874,clear,None,56,31,16
2024-03-03,LM-ATM-018,Houston Street,40.7282,-74.005,clear,None,84,47,30
2024-03-03,LM-ATM-019,Delancey Street,40.7188,-73.9885,clear,None,77,51,26
2024-03-03,LM-ATM-020,Pier 17,40.7058,-74.0027,clear,None,74,66,45
2024-03-04,LM-ATM-001,Battery Park,40.7033,-74.017,rain,None,64,33,23
2024-03-04,LM-ATM-002,Wall Street,40.7074,-74.0113,rain,None,103,30,11
2024-03-04,LM-ATM-003,Broad Street,40.7069,-74.0113,rain,None,82,23,10
2024-03-04,LM-ATM-004,Fulton Center,40.7103,-74.0076,rain,None,92,33,23
2024-03-04,LM-ATM-005,South Street Seaport,40.7069,-74.003,rain,None,65,50,29
2024-03-04,LM-ATM-006,Tribeca,40.7163,-74.0086,rain,None,87,29,14
2024-03-04,LM-ATM-007,City Hall,40.7128,-74.0059,rain,None,83,34,18
2024-03-04,LM-ATM-008,Chinatown,40.7158,-73.9973,rain,None,77,33,25
2024-03-04,LM-ATM-009,Little Italy,40.7191,-73.9973,rain,None,48,36,19
2024-03-04,LM-ATM-010,SoHo Broadway,40.7233,-74.002,rain,None,61,39,29
2024-03-04,LM-ATM-011,NoLiTa,40.7228,-73.9973,rain,None,44,29,16
2024-03-04,LM-ATM-012,Canal Street,40.719,-74.002,rain,None,65,34,21
2024-03-04,LM-ATM-013,World Trade Center,40.7116,-74.013,rain,None,109,30,21
2024-03-04,LM-ATM-014,Brookfield Place,40.7127,-74.0155,rain,None,81,31,20
2024-03-04,LM-ATM-015,Bowling Green,40.7047,-74.0141,rain,None,72,30,16
2024-03-04,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,rain,None,64,45,27
2024-03-04,LM-ATM-017,Essex Market,40.7193,-73.9874,rain,None,51,27,16
2024-03-04,LM-ATM-018,Houston Street,40.7282,-74.005,rain,None,50,30,18
2024-03-04,LM-ATM-019,Delancey Street,40.7188,-73.9885,rain,None,56,29,16
2024-03-04,LM-ATM-020,Pier 17,40.7058,-74.0027,rain,None,54,49,28
2024-03-05,LM-ATM-001,Battery Park,40.7033,-74.017,clear,None,67,40,21
2024-03-05,LM-ATM-002,Wall Street,40.7074,-74.0113,clear,None,117,27,14
2024-03-05,LM-ATM-003,Broad Street,40.7069,-74.0113,clear,None,98,29,11
2024-03-05,LM-ATM-004,Fulton Center,40.7103,-74.0076,clear,None,106,51,28
2024-03-05,LM-ATM-005,South Street Seaport,40.7069,-74.003,clear,None,75,52,32
2024-03-05,LM-ATM-006,Tribeca,40.7163,-74.0086,clear,None,74,28,15
2024-03-05,LM-ATM-007,City Hall,40.7128,-74.0059,clear,None,90,33,17
2024-03-05,LM-ATM-008,Chinatown,40.7158,-73.9973,clear,None,80,38,22
2024-03-05,LM-ATM-009,Little Italy,40.7191,-73.9973,clear,None,68,41,22
2024-03-05,LM-ATM-010,SoHo Broadway,40.7233,-74.002,clear,None,59,42,28
2024-03-05,LM-ATM-011,NoLiTa,40.7228,-73.9973,clear,None,61,38,24
2024-03-05,LM-ATM-012,Canal Street,40.719,-74.002,clear,None,101,55,30
2024-03-05,LM-ATM-013,World Trade Center,40.7116,-74.013,clear,None,134,42,29
2024-03-05,LM-ATM-014,Brookfield Place,40.7127,-74.0155,clear,None,105,35,25
2024-03-05,LM-ATM-015,Bowling Green,40.7047,-74.0141,clear,None,108,48,25
2024-03-05,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,clear,None,75,42,27
2024-03-05,LM-ATM-017,Essex Market,40.7193,-73.9874,clear,None,78,37,24
2024-03-05,LM-ATM-018,Houston Street,40.7282,-74.005,clear,None,60,34,20
2024-03-05,LM-ATM-019,Delancey Street,40.7188,-73.9885,clear,None,62,38,20
2024-03-05,LM-ATM-020,Pier 17,40.7058,-74.0027,clear,None,56,40,26
2024-03-06,LM-ATM-001,Battery Park,40.7033,-74.017,cloudy,None,54,36,19
2024-03-06,LM-ATM-002,Wall Street,40.7074,-74.0113,cloudy,None,112,24,13
2024-03-06,LM-ATM-003,Broad Street,40.7069,-74.0113,cloudy,None,100,27,15
2024-03-06,LM-ATM-004,Fulton Center,40.7103,-74.0076,cloudy,None,113,46,27
2024-03-06,LM-ATM-005,South Street Seaport,40.7069,-74.003,cloudy,None,69,44,29
2024-03-06,LM-ATM-006,Tribeca,40.7163,-74.0086,cloudy,None,69,24,14
2024-03-06,LM-ATM-007,City Hall,40.7128,-74.0059,cloudy,None,87,28,18
2024-03-06,LM-ATM-008,Chinatown,40.7158,-73.9973,cloudy,None,77,39,20
2024-03-06,LM-ATM-009,Little Italy,40.7191,-73.9973,cloudy,None,65,42,22
2024-03-06,LM-ATM-010,SoHo Broadway,40.7233,-74.002,cloudy,None,69,45,33
2024-03-06,LM-ATM-011,NoLiTa,40.7228,-73.9973,cloudy,None,68,43,25
2024-03-06,LM-ATM-012,Canal Street,40.719,-74.002,cloudy,None,83,46,29
2024-03-06,LM-ATM-013,World Trade Center,40.7116,-74.013,cloudy,None,97,36,20
2024-03-06,LM-ATM-014,Brookfield Place,40.7127,-74.0155,cloudy,None,88,36,17
2024-03-06,LM-ATM-015,Bowling Green,40.7047,-74.0141,cloudy,None,69,31,18
2024-03-06,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,cloudy,None,63,38,26
2024-03-06,LM-ATM-017,Essex Market,40.7193,-73.9874,cloudy,None,69,33,20
2024-03-06,LM-ATM-018,Houston Street,40.7282,-74.005,cloudy,None,82,42,27
2024-03-06,LM-ATM-019,Delancey Street,40.7188,-73.9885,cloudy,None,54,32,15
2024-03-06,LM-ATM-020,Pier 17,40.7058,-74.0027,cloudy,None,58,45,27
2024-03-07,LM-ATM-001,Battery Park,40.7033,-74.017,cloudy,None,69,36,24
2024-03-07,LM-ATM-002,Wall Street,40.7074,-74.0113,cloudy,None,128,33,15
2024-03-07,LM-ATM-003,Broad Street,40.7069,-74.0113,cloudy,None,92,30,12
2024-03-07,LM-ATM-004,Fulton Center,40.7103,-74.0076,cloudy,None,118,48,24
2024-03-07,LM-ATM-005,South Street Seaport,40.7069,-74.003,cloudy,None,62,38,25
2024-03-07,LM-ATM-006,Tribeca,40.7163,-74.0086,cloudy,None,72,30,13
2024-03-07,LM-ATM-007,City Hall,40.7128,-74.0059,cloudy,None,84,36,18
2024-03-07,LM-ATM-008,Chinatown,40.7158,-73.9973,cloudy,None,60,28,17
2024-03-07,LM-ATM-009,Little Italy,40.7191,-73.9973,cloudy,None,56,38,21
2024-03-07,LM-ATM-010,SoHo Broadway,40.7233,-74.002,cloudy,None,70,44,32
2024-03-07,LM-ATM-011,NoLiTa,40.7228,-73.9973,cloudy,None,58,36,21
2024-03-07,LM-ATM-012,Canal Street,40.719,-74.002,cloudy,None,79,37,24
2024-03-07,LM-ATM-013,World Trade Center,40.7116,-74.013,cloudy,None,127,42,23
2024-03-07,LM-ATM-014,Brookfield Place,40.7127,-74.0155,cloudy,None,93,25,15
2024-03-07,LM-ATM-015,Bowling Green,40.7047,-74.0141,cloudy,None,97,39,23
2024-03-07,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,cloudy,None,71,45,28
2024-03-07,LM-ATM-017,Essex Market,40.7193,-73.9874,cloudy,None,95,39,23
2024-03-07,LM-ATM-018,Houston Street,40.7282,-74.005,cloudy,None,63,32,20
2024-03-07,LM-ATM-019,Delancey Street,40.7188,-73.9885,cloudy,None,65,34,20
2024-03-07,LM-ATM-020,Pier 17,40.7058,-74.0027,cloudy,None,45,39,22
2024-03-08,LM-ATM-001,Battery Park,40.7033,-74.017,rain,None,48,27,17
2024-03-08,LM-ATM-002,Wall Street,40.7074,-74.0113,rain,None,105,22,14
2024-03-08,LM-ATM-003,Broad Street,40.7069,-74.0113,rain,None,87,26,12
2024-03-08,LM-ATM-004,Fulton Center,40.7103,-74.0076,rain,None,77,37,19
2024-03-08,LM-ATM-005,South Street Seaport,40.7069,-74.003,rain,None,57,34,23
2024-03-08,LM-ATM-006,Tribeca,40.7163,-74.0086,rain,None,52,23,12
2024-03-08,LM-ATM-007,City Hall,40.7128,-74.0059,rain,None,92,31,20
2024-03-08,LM-ATM-008,Chinatown,40.7158,-73.9973,rain,None,64,32,18
2024-03-08,LM-ATM-009,Little Italy,40.7191,-73.9973,rain,None,55,35,21
2024-03-08,LM-ATM-010,SoHo Broadway,40.7233,-74.002,rain,None,64,45,30
2024-03-08,LM-ATM-011,NoLiTa,40.7228,-73.9973,rain,None,44,25,16
2024-03-08,LM-ATM-012,Canal Street,40.719,-74.002,rain,None,84,41,26
2024-03-08,LM-ATM-013,World Trade Center,40.7116,-74.013,rain,None,100,32,20
2024-03-08,LM-ATM-014,Brookfield Place,40.7127,-74.0155,rain,None,104,38,20
2024-03-08,LM-ATM-015,Bowling Green,40.7047,-74.0141,rain,None,68,25,15
2024-03-08,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,rain,None,53,40,22
2024-03-08,LM-ATM-017,Essex Market,40.7193,-73.9874,rain,None,64,34,17
2024-03-08,LM-ATM-018,Houston Street,40.7282,-74.005,rain,None,70,39,21
2024-03-08,LM-ATM-019,Delancey Street,40.7188,-73.9885,rain,None,60,31,17
2024-03-08,LM-ATM-020,Pier 17,40.7058,-74.0027,rain,None,55,42,29
2024-03-09,LM-ATM-001,Battery Park,40.7033,-74.017,clear,None,72,59,30
2024-03-09,LM-ATM-002,Wall Street,40.7074,-74.0113,clear,None,116,32,13
2024-03-09,LM-ATM-003,Broad Street,40.7069,-74.0113,clear,None,96,35,14
2024-03-09,LM-ATM-004,Fulton Center,40.7103,-74.0076,clear,None,83,40,23
2024-03-09,LM-ATM-005,South Street Seaport,40.7069,-74.003,clear,None,73,57,37
2024-03-09,LM-ATM-006,Tribeca,40.7163,-74.0086,clear,None,62,33,13
2024-03-09,LM-ATM-007,City Hall,40.7128,-74.0059,clear,None,94,47,24
2024-03-09,LM-ATM-008,Chinatown,40.7158,-73.9973,clear,None,62,38,18
2024-03-09,LM-ATM-009,Little Italy,40.7191,-73.9973,clear,None,57,42,23
2024-03-09,LM-ATM-010,SoHo Broadway,40.7233,-74.002,clear,None,73,64,40
2024-03-09,LM-ATM-011,NoLiTa,40.7228,-73.9973,clear,None,60,42,25
2024-03-09,LM-ATM-012,Canal Street,40.719,-74.002,clear,None,64,47,25
2024-03-09,LM-ATM-013,World Trade Center,40.7116,-74.013,clear,None,110,41,23
2024-03-09,LM-ATM-014,Brookfield Place,40.7127,-74.0155,clear,None,95,46,23
2024-03-09,LM-ATM-015,Bowling Green,40.7047,-74.0141,clear,None,81,46,21
2024-03-09,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,clear,None,80,62,37
2024-03-09,LM-ATM-017,Essex Market,40.7193,-73.9874,clear,None,77,39,22
2024-03-09,LM-ATM-018,Houston Street,40.7282,-74.005,clear,None,95,60,34
2024-03-09,LM-ATM-019,Delancey Street,40.7188,-73.9885,clear,None,49,33,16
2024-03-09,LM-ATM-020,Pier 17,40.7058,-74.0027,clear,None,68,56,36
2024-03-10,LM-ATM-001,Battery Park,40.7033,-74.017,cloudy,None,66,47,26
2024-03-10,LM-ATM-002,Wall Street,40.7074,-74.0113,cloudy,None,98,29,14
2024-03-10,LM-ATM-003,Broad Street,40.7069,-74.0113,cloudy,None,78,28,13
2024-03-10,LM-ATM-004,Fulton Center,40.7103,-74.0076,cloudy,None,71,34,20
2024-03-10,LM-ATM-005,South Street Seaport,40.7069,-74.003,cloudy,None,58,42,29
2024-03-10,LM-ATM-006,Tribeca,40.7163,-74.0086,cloudy,None,67,32,16
2024-03-10,LM-ATM-007,City Hall,40.7128,-74.0059,cloudy,None,67,32,15
2024-03-10,LM-ATM-008,Chinatown,40.7158,-73.9973,cloudy,None,56,31,18
2024-03-10,LM-ATM-009,Little Italy,40.7191,-73.9973,cloudy,None,62,53,31
2024-03-10,LM-ATM-010,SoHo Broadway,40.7233,-74.002,cloudy,None,65,51,34
2024-03-10,LM-ATM-011,NoLiTa,40.7228,-73.9973,cloudy,None,60,47,27
2024-03-10,LM-ATM-012,Canal Street,40.719,-74.002,cloudy,None,84,54,31
2024-03-10,LM-ATM-013,World Trade Center,40.7116,-74.013,cloudy,None,91,47,24
