date,atm_id,area,latitude,longitude,weather,major_event,twenty_dollar_bills_withdrawn,fifty_dollar_bills_withdrawn,hundred_dollar_bills_withdrawn
2024-04-30,LM-ATM-018,Houston Street,40.7282,-74.005,rain,None,53,28,17
2024-04-30,LM-ATM-019,Delancey Street,40.7188,-73.9885,rain,None,58,34,20
2024-04-30,LM-ATM-020,Pier 17,40.7058,-74.0027,rain,None,52,38,25
2024-05-01,LM-ATM-001,Battery Park,40.7033,-74.017,clear,None,79,52,30
2024-05-01,LM-ATM-002,Wall Street,40.7074,-74.0113,clear,None,132,30,14
2024-05-01,LM-ATM-003,Broad Street,40.7069,-74.0113,clear,None,120,35,17
2024-05-01,LM-ATM-004,Fulton Center,40.7103,-74.0076,clear,None,122,54,29
2024-05-01,LM-ATM-005,South Street Seaport,40.7069,-74.003,clear,None,76,55,35
2024-05-01,LM-ATM-006,Tribeca,40.7163,-74.0086,clear,None,97,31,17
2024-05-01,LM-ATM-007,City Hall,40.7128,-74.0059,clear,None,92,37,21
2024-05-01,LM-ATM-008,Chinatown,40.7158,-73.9973,clear,None,80,40,24
2024-05-01,LM-ATM-009,Little Italy,40.7191,-73.9973,clear,None,68,40,25
2024-05-01,LM-ATM-010,SoHo Broadway,40.7233,-74.002,clear,None,78,50,33
2024-05-01,LM-ATM-011,NoLiTa,40.7228,-73.9973,clear,None,59,34,23
2024-05-01,LM-ATM-012,Canal Street,40.719,-74.002,clear,None,94,45,29
2024-05-01,LM-ATM-013,World Trade Center,40.7116,-74.013,clear,None,138,52,32
2024-05-01,LM-ATM-014,Brookfield Place,40.7127,-74.0155,clear,None,116,43,26
2024-05-01,LM-ATM-015,Bowling Green,40.7047,-74.0141,clear,None,95,45,23
2024-05-01,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,clear,None,76,49,28
2024-05-01,LM-ATM-017,Essex Market,40.7193,-73.9874,clear,None,82,44,25
2024-05-01,LM-ATM-018,Houston Street,40.7282,-74.005,clear,None,71,43,24
2024-05-01,LM-ATM-019,Delancey Street,40.7188,-73.9885,clear,None,72,35,20
2024-05-01,LM-ATM-020,Pier 17,40.7058,-74.0027,clear,None,74,56,34
2024-05-02,LM-ATM-001,Battery Park,40.7033,-74.017,clear,None,78,43,27
2024-05-02,LM-ATM-002,Wall Street,40.7074,-74.0113,clear,None,131,35,17
2024-05-02,LM-ATM-003,Broad Street,40.7069,-74.0113,clear,None,112,23,16
2024-05-02,LM-ATM-004,Fulton Center,40.7103,-74.0076,clear,None,118,50,26
2024-05-02,LM-ATM-005,South Street Seaport,40.7069,-74.003,clear,None,79,54,31
2024-05-02,LM-ATM-006,Tribeca,40.7163,-74.0086,clear,None,66,24,12
2024-05-02,LM-ATM-007,City Hall,40.7128,-74.0059,clear,None,86,37,16
2024-05-02,LM-ATM-008,Chinatown,40.7158,-73.9973,clear,None,80,40,21
2024-05-02,LM-ATM-009,Little Italy,40.7191,-73.9973,clear,None,69,45,24
2024-05-02,LM-ATM-010,SoHo Broadway,40.7233,-74.002,clear,None,86,67,46
2024-05-02,LM-ATM-011,NoLiTa,40.7228,-73.9973,clear,None,61,35,23
2024-05-02,LM-ATM-012,Canal Street,40.719,-74.002,clear,None,89,45,27
2024-05-02,LM-ATM-013,World Trade Center,40.7116,-74.013,clear,None,119,43,21
2024-05-02,LM-ATM-014,Brookfield Place,40.7127,-74.0155,clear,None,118,35,26
2024-05-02,LM-ATM-015,Bowling Green,40.7047,-74.0141,clear,None,101,47,26
2024-05-02,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,clear,None,74,52,29
2024-05-02,LM-ATM-017,Essex Market,40.7193,-73.9874,clear,None,73,34,21
2024-05-02,LM-ATM-018,Houston Street,40.7282,-74.005,clear,None,85,49,24
2024-05-02,LM-ATM-019,Delancey Street,40.7188,-73.9885,clear,None,57,37,20
2024-05-02,LM-ATM-020,Pier 17,40.7058,-74.0027,clear,None,61,44,29
2024-05-03,LM-ATM-001,Battery Park,40.7033,-74.017,cloudy,None,72,36,22
2024-05-03,LM-ATM-002,Wall Street,40.7074,-74.0113,cloudy,None,142,37,16
2024-05-03,LM-ATM-003,Broad Street,40.7069,-74.0113,cloudy,None,114,32,12
2024-05-03,LM-ATM-004,Fulton Center,40.7103,-74.0076,cloudy,None,112,42,24
2024-05-03,LM-ATM-005,South Street Seaport,40.7069,-74.003,cloudy,None,73,47,26
2024-05-03,LM-ATM-006,Tribeca,40.7163,-74.0086,cloudy,None,88,33,20
2024-05-03,LM-ATM-007,City Hall,40.7128,-74.0059,cloudy,None,102,41,21
2024-05-03,LM-ATM-008,Chinatown,40.7158,-73.9973,cloudy,None,69,42,22
2024-05-03,LM-ATM-009,Little Italy,40.7191,-73.9973,cloudy,None,69,40,24
2024-05-03,LM-ATM-010,SoHo Broadway,40.7233,-74.002,cloudy,None,84,55,39
2024-05-03,LM-ATM-011,NoLiTa,40.7228,-73.9973,cloudy,None,50,34,16
2024-05-03,LM-ATM-012,Canal Street,40.719,-74.002,cloudy,None,81,49,28
2024-05-03,LM-ATM-013,World Trade Center,40.7116,-74.013,cloudy,None,115,38,23
2024-05-03,LM-ATM-014,Brookfield Place,40.7127,-74.0155,cloudy,None,115,44,23
2024-05-03,LM-ATM-015,Bowling Green,40.7047,-74.0141,cloudy,None,85,36,17
2024-05-03,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,cloudy,None,68,45,28
2024-05-03,LM-ATM-017,Essex Market,40.7193,-73.9874,cloudy,None,76,39,23
2024-05-03,LM-ATM-018,Houston Street,40.7282,-74.005,cloudy,None,80,43,27
2024-05-03,LM-ATM-019,Delancey Street,40.7188,-73.9885,cloudy,None,66,34,20
2024-05-03,LM-ATM-020,Pier 17,40.7058,-74.0027,cloudy,None,67,49,29
2024-05-04,LM-ATM-001,Battery Park,40.7033,-74.017,cloudy,None,67,49,29
2024-05-04,LM-ATM-002,Wall Street,40.7074,-74.0113,cloudy,None,98,31,16
2024-05-04,LM-ATM-003,Broad Street,40.7069,-74.0113,cloudy,None,111,31,19
2024-05-04,LM-ATM-004,Fulton Center,40.7103,-74.0076,cloudy,None,85,43,23
2024-05-04,LM-ATM-005,South Street Seaport,40.7069,-74.003,cloudy,None,73,53,32
2024-05-04,LM-ATM-006,Tribeca,40.7163,-74.0086,cloudy,None,85,35,16
2024-05-04,LM-ATM-007,City Hall,40.7128,-74.0059,cloudy,None,75,30,17
2024-05-04,LM-ATM-008,Chinatown,40.7158,-73.9973,cloudy,None,69,44,25
2024-05-04,LM-ATM-009,Little Italy,40.7191,-73.9973,cloudy,None,49,36,21
2024-05-04,LM-ATM-010,SoHo Broadway,40.7233,-74.002,cloudy,None,96,79,48
2024-05-04,LM-ATM-011,NoLiTa,40.7228,-73.9973,cloudy,None,56,45,25
2024-05-04,LM-ATM-012,Canal Street,40.719,-74.002,cloudy,None,82,56,35
2024-05-04,LM-ATM-013,World Trade Center,40.7116,-74.013,cloudy,None,97,45,22
2024-05-04,LM-ATM-014,Brookfield Place,40.7127,-74.0155,cloudy,None,100,42,23
2024-05-04,LM-ATM-015,Bowling Green,40.7047,-74.0141,cloudy,None,72,38,20
2024-05-04,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,cloudy,None,47,42,24
2024-05-04,LM-ATM-017,Essex Market,40.7193,-73.9874,cloudy,None,70,45,23
2024-05-04,LM-ATM-018,Houston Street,40.7282,-74.005,cloudy,None,64,42,24
2024-05-04,LM-ATM-019,Delancey Street,40.7188,-73.9885,cloudy,None,80,53,24
2024-05-04,LM-ATM-020,Pier 17,40.7058,-74.0027,cloudy,None,64,66,37
2024-05-05,LM-ATM-001,Battery Park,40.7033,-74.017,cloudy,None,55,41,24
2024-05-05,LM-ATM-002,Wall Street,40.7074,-74.0113,cloudy,None,95,24,11
2024-05-05,LM-ATM-003,Broad Street,40.7069,-74.0113,cloudy,None,103,33,15
2024-05-05,LM-ATM-004,Fulton Center,40.7103,-74.0076,cloudy,None,103,49,28
2024-05-05,LM-ATM-005,South Street Seaport,40.7069,-74.003,cloudy,None,69,58,35
2024-05-05,LM-ATM-006,Tribeca,40.7163,-74.0086,cloudy,None,71,30,15
2024-05-05,LM-ATM-007,City Hall,40.7128,-74.0059,cloudy,None,84,40,19
2024-05-05,LM-ATM-008,Chinatown,40.7158,-73.9973,cloudy,None,77,45,27
2024-05-05,LM-ATM-009,Little Italy,40.7191,-73.9973,cloudy,None,65,52,28
2024-05-05,LM-ATM-010,SoHo Broadway,40.7233,-74.002,cloudy,None,81,60,41
2024-05-05,LM-ATM-011,NoLiTa,40.7228,-73.9973,cloudy,None,54,42,22
2024-05-05,LM-ATM-012,Canal Street,40.719,-74.002,cloudy,None,93,59,32
2024-05-05,LM-ATM-013,World Trade Center,40.7116,-74.013,cloudy,None,120,47,29
2024-05-05,LM-ATM-014,Brookfield Place,40.7127,-74.0155,cloudy,None,85,36,18
2024-05-05,LM-ATM-015,Bowling Green,40.7047,-74.0141,cloudy,None,78,39,20
2024-05-05,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,cloudy,None,75,58,35
2024-05-05,LM-ATM-017,Essex Market,40.7193,-73.9874,cloudy,None,60,34,19
2024-05-05,LM-ATM-018,Houston Street,40.7282,-74.005,cloudy,None,61,45,25
2024-05-05,LM-ATM-019,Delancey Street,40.7188,-73.9885,cloudy,None,71,43,26
2024-05-05,LM-ATM-020,Pier 17,40.7058,-74.0027,cloudy,None,49,44,26
2024-05-06,LM-ATM-001,Battery Park,40.7033,-74.017,clear,None,62,41,23
2024-05-06,LM-ATM-002,Wall Street,40.7074,-74.0113,clear,None,110,26,10
2024-05-06,LM-ATM-003,Broad Street,40.7069,-74.0113,clear,None,141,41,21
2024-05-06,LM-ATM-004,Fulton Center,40.7103,-74.0076,clear,None,126,52,30
2024-05-06,LM-ATM-005,South Street Seaport,40.7069,-74.003,clear,None,65,41,28
2024-05-06,LM-ATM-006,Tribeca,40.7163,-74.0086,clear,None,95,41,21
2024-05-06,LM-ATM-007,City Hall,40.7128,-74.0059,clear,None,96,48,23
2024-05-06,LM-ATM-008,Chinatown,40.7158,-73.9973,clear,None,89,46,27
2024-05-06,LM-ATM-009,Little Italy,40.7191,-73.9973,clear,None,72,47,27
2024-05-06,LM-ATM-010,SoHo Broadway,40.7233,-74.002,clear,None,90,57,40
2024-05-06,LM-ATM-011,NoLiTa,40.7228,-73.9973,clear,None,65,40,26
2024-05-06,LM-ATM-012,Canal Street,40.719,-74.002,clear,None,86,48,27
2024-05-06,LM-ATM-013,World Trade Center,40.7116,-74.013,clear,None,117,43,25
2024-05-06,LM-ATM-014,Brookfield Place,40.7127,-74.0155,clear,None,111,36,22
2024-05-06,LM-ATM-015,Bowling Green,40.7047,-74.0141,clear,None,106,43,22
2024-05-06,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,clear,None,73,42,29
2024-05-06,LM-ATM-017,Essex Market,40.7193,-73.9874,clear,None,78,43,23
2024-05-06,LM-ATM-018,Houston Street,40.7282,-74.005,clear,None,74,45,27
2024-05-06,LM-ATM-019,Delancey Street,40.7188,-73.9885,clear,None,72,44,24
2024-05-06,LM-ATM-020,Pier 17,40.7058,-74.0027,clear,None,80,51,32
2024-05-07,LM-ATM-001,Battery Park,40.7033,-74.017,cloudy,None,71,41,26
2024-05-07,LM-ATM-002,Wall Street,40.7074,-74.0113,cloudy,None,115,33,14
2024-05-07,LM-ATM-003,Broad Street,40.7069,-74.0113,cloudy,None,136,31,18
2024-05-07,LM-ATM-004,Fulton Center,40.7103,-74.0076,cloudy,None,109,38,25
2024-05-07,LM-ATM-005,South Street Seaport,40.7069,-74.003,cloudy,None,83,51,33
2024-05-07,LM-ATM-006,Tribeca,40.7163,-74.0086,cloudy,None,76,25,14
2024-05-07,LM-ATM-007,City Hall,40.7128,-74.0059,cloudy,None,80,32,16
2024-05-07,LM-ATM-008,Chinatown,40.7158,-73.9973,cloudy,None,72,37,23
2024-05-07,LM-ATM-009,Little Italy,40.7191,-73.9973,cloudy,None,64,39,21
2024-05-07,LM-ATM-010,SoHo Broadway,40.7233,-74.002,cloudy,None,89,59,37
2024-05-07,LM-ATM-011,NoLiTa,40.7228,-73.9973,cloudy,None,60,33,19
2024-05-07,LM-ATM-012,Canal Street,40.719,-74.002,cloudy,None,76,34,21
2024-05-07,LM-ATM-013,World Trade Center,40.7116,-74.013,cloudy,None,138,52,32
2024-05-07,LM-ATM-014,Brookfield Place,40.7127,-74.0155,cloudy,None,127,41,23
2024-05-07,LM-ATM-015,Bowling Green,40.7047,-74.0141,cloudy,None,111,42,27
2024-05-07,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,cloudy,None,79,48,29
2024-05-07,LM-ATM-017,Essex Market,40.7193,-73.9874,cloudy,None,90,37,23
2024-05-07,LM-ATM-018,Houston Street,40.7282,-74.005,cloudy,None,58,36,21
2024-05-07,LM-ATM-019,Delancey Street,40.7188,-73.9885,cloudy,None,62,34,20
2024-05-07,LM-ATM-020,Pier 17,40.7058,-74.0027,cloudy,None,62,44,27
2024-05-08,LM-ATM-001,Battery Park,40.7033,-74.017,cloudy,None,80,51,31
2024-05-08,LM-ATM-002,Wall Street,40.7074,-74.0113,cloudy,None,131,30,15
2024-05-08,LM-ATM-003,Broad Street,40.7069,-74.0113,cloudy,None,145,41,18
2024-05-08,LM-ATM-004,Fulton Center,40.7103,-74.0076,cloudy,None,118,53,28
2024-05-08,LM-ATM-005,South Street Seaport,40.7069,-74.003,cloudy,None,77,49,34
2024-05-08,LM-ATM-006,Tribeca,40.7163,-74.0086,cloudy,None,99,37,19
2024-05-08,LM-ATM-007,City Hall,40.7128,-74.0059,cloudy,None,88,31,16
2024-05-08,LM-ATM-008,Chinatown,40.7158,-73.9973,cloudy,None,70,40,19
2024-05-08,LM-ATM-009,Little Italy,40.7191,-73.9973,cloudy,None,67,42,28
2024-05-08,LM-ATM-010,SoHo Broadway,40.7233,-74.002,cloudy,None,79,62,39
2024-05-08,LM-ATM-011,NoLiTa,40.7228,-73.9973,cloudy,None,73,37,26
2024-05-08,LM-ATM-012,Canal Street,40.719,-74.002,cloudy,None,76,40,24
2024-05-08,LM-ATM-013,World Trade Center,40.7116,-74.013,cloudy,None,127,44,24
2024-05-08,LM-ATM-014,Brookfield Place,40.7127,-74.0155,cloudy,None,119,38,19
2024-05-08,LM-ATM-015,Bowling Green,40.7047,-74.0141,cloudy,None,82,34,19
2024-05-08,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,cloudy,None,62,42,26
2024-05-08,LM-ATM-017,Essex Market,40.7193,-73.9874,cloudy,None,77,34,19
2024-05-08,LM-ATM-018,Houston Street,40.7282,-74.005,cloudy,None,66,39,21
2024-05-08,LM-ATM-019,Delancey Street,40.7188,-73.9885,cloudy,None,63,34,21
2024-05-08,LM-ATM-020,Pier 17,40.7058,-74.0027,cloudy,None,76,53,36
2024-05-09,LM-ATM-001,Battery Park,40.7033,-74.017,rain,None,58,32,20
2024-05-09,LM-ATM-002,Wall Street,40.7074,-74.0113,rain,None,107,26,13
2024-05-09,LM-ATM-003,Broad Street,40.7069,-74.0113,rain,None,84,21,9
2024-05-09,LM-ATM-004,Fulton Center,40.7103,-74.0076,rain,None,107,51,26
2024-05-09,LM-ATM-005,South Street Seaport,40.7069,-74.003,rain,None,54,35,23
2024-05-09,LM-ATM-006,Tribeca,40.7163,-74.0086,rain,None,76,27,14
2024-05-09,LM-ATM-007,City Hall,40.7128,-74.0059,rain,None,96,38,20
2024-05-09,LM-ATM-008,Chinatown,40.7158,-73.9973,rain,None,77,34,20
2024-05-09,LM-ATM-009,Little Italy,40.7191,-73.9973,rain,None,52,34,22
2024-05-09,LM-ATM-010,SoHo Broadway,40.7233,-74.002,rain,None,63,45,29
2024-05-09,LM-ATM-011,NoLiTa,40.7228,-73.9973,rain,None,55,33,19
2024-05-09,LM-ATM-012,Canal Street,40.719,-74.002,rain,None,63,37,21
2024-05-09,LM-ATM-013,World Trade Center,40.7116,-74.013,rain,None,90,30,17
2024-05-09,LM-ATM-014,Brookfield Place,40.7127,-74.0155,rain,None,93,38,20
2024-05-09,LM-ATM-015,Bowling Green,40.7047,-74.0141,rain,None,83,37,19
2024-05-09,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,rain,None,62,40,28
2024-05-09,LM-ATM-017,Essex Market,40.7193,-73.9874,rain,None,72,36,21
2024-05-09,LM-ATM-018,Houston Street,40.7282,-74.005,rain,None,57,25,18
2024-05-09,LM-ATM-019,Delancey Street,40.7188,-73.9885,rain,None,71,34,21
2024-05-09,LM-ATM-020,Pier 17,40.7058,-74.0027,rain,None,60,43,32
2024-05-10,LM-ATM-001,Battery Park,40.7033,-74.017,rain,None,63,35,18
2024-05-10,LM-ATM-002,Wall Street,40.7074,-74.0113,rain,None,116,32,11
2024-05-10,LM-ATM-003,Broad Street,40.7069,-74.0113,rain,None,116,25,18
2024-05-10,LM-ATM-004,Fulton Center,40.7103,-74.0076,rain,None,96,41,24
2024-05-10,LM-ATM-005,South Street Seaport,40.7069,-74.003,rain,None,50,36,23
2024-05-10,LM-ATM-006,Tribeca,40.7163,-74.0086,rain,None,58,22,10
2024-05-10,LM-ATM-007,City Hall,40.7128,-74.0059,rain,None,85,35,17
2024-05-10,LM-ATM-008,Chinatown,40.7158,-73.9973,rain,None,72,37,20
2024-05-10,LM-ATM-009,Little Italy,40.7191,-73.9973,rain,None,48,34,18
2024-05-10,LM-ATM-010,SoHo Broadway,40.7233,-74.002,rain,None,53,38,25
2024-05-10,LM-ATM-011,NoLiTa,40.7228,-73.9973,rain,None,39,25,13
2024-05-10,LM-ATM-012,Canal Street,40.719,-74.002,rain,None,70,37,25
2024-05-10,LM-ATM-013,World Trade Center,40.7116,-74.013,rain,None,108,34,22
2024-05-10,LM-ATM-014,Brookfield Place,40.7127,-74.0155,rain,None,100,33,16
2024-05-10,LM-ATM-015,Bowling Green,40.7047,-74.0141,rain,None,76,31,16
2024-05-10,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,rain,None,65,43,23
2024-05-10,LM-ATM-017,Essex Market,40.7193,-73.9874,rain,None,75,35,22
2024-05-10,LM-ATM-018,Houston Street,40.7282,-74.005,rain,None,58,34,21
2024-05-10,LM-ATM-019,Delancey Street,40.7188,-73.9885,rain,None,55,30,17
2024-05-10,LM-ATM-020,Pier 17,40.7058,-74.0027,rain,None,56,43,28
2024-05-11,LM-ATM-001,Battery Park,40.7033,-74.017,rain,None,56,38,22
2024-05-11,LM-ATM-002,Wall Street,40.7074,-74.0113,rain,None,79,25,9
2024-05-11,LM-ATM-003,Broad Street,40.7069,-74.0113,rain,None,83,26,12
2024-05-11,LM-ATM-004,Fulton Center,40.7103,-74.0076,rain,None,97,51,27
2024-05-11,LM-ATM-005,South Street Seaport,40.7069,-74.003,rain,None,69,57,32
2024-05-11,LM-ATM-006,Tribeca,40.7163,-74.0086,rain,None,62,28,12
2024-05-11,LM-ATM-007,City Hall,40.7128,-74.0059,rain,None,76,29,15
2024-05-11,LM-ATM-008,Chinatown,40.7158,-73.9973,rain,None,62,42,23
2024-05-11,LM-ATM-009,Little Italy,40.7191,-73.9973,rain,None,52,36,24
2024-05-11,LM-ATM-010,SoHo Broadway,40.7233,-74.002,rain,None,60,52,32
2024-05-11,LM-ATM-011,NoLiTa,40.7228,-73.9973,rain,None,41,31,17
2024-05-11,LM-ATM-012,Canal Street,40.719,-74.002,rain,None,54,36,21
2024-05-11,LM-ATM-013,World Trade Center,40.7116,-74.013,rain,None,87,37,18
2024-05-11,LM-ATM-014,Brookfield Place,40.7127,-74.0155,rain,None,89,42,23
2024-05-11,LM-ATM-015,Bowling Green,40.7047,-74.0141,rain,None,81,39,22
2024-05-11,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,rain,None,61,45,29
2024-05-11,LM-ATM-017,Essex Market,40.7193,-73.9874,rain,None,45,30,15
2024-05-11,LM-ATM-018,Houston Street,40.7282,-74.005,rain,None,67,43,23
2024-05-11,LM-ATM-019,Delancey Street,40.7188,-73.9885,rain,None,63,40,20
2024-05-11,LM-ATM-020,Pier 17,40.7058,-74.0027,rain,None,63,53,33
2024-05-12,LM-ATM-001,Battery Park,40.7033,-74.017,rain,None,55,38,23
2024-05-12,LM-ATM-002,Wall Street,40.7074,-74.0113,rain,None,87,28,10
2024-05-12,LM-ATM-003,Broad Street,40.7069,-74.0113,rain,None,79,23,12
2024-05-12,LM-ATM-004,Fulton Center,40.7103,-74.0076,rain,None,84,43,21
2024-05-12,LM-ATM-005,South Street Seaport,40.7069,-74.003,rain,None,60,50,30
2024-05-12,LM-ATM-006,Tribeca,40.7163,-74.0086,rain,None,57,26,12
2024-05-12,LM-ATM-007,City Hall,40.7128,-74.0059,rain,None,68,32,13
2024-05-12,LM-ATM-008,Chinatown,40.7158,-73.9973,rain,None,60,37,22
2024-05-12,LM-ATM-009,Little Italy,40.7191,-73.9973,rain,None,47,33,19
2024-05-12,LM-ATM-010,SoHo Broadway,40.7233,-74.002,rain,None,70,59,40
2024-05-12,LM-ATM-011,NoLiTa,40.7228,-73.9973,rain,None,41,29,18
2024-05-12,LM-ATM-012,Canal Street,40.719,-74.002,rain,None,71,41,22
2024-05-12,LM-ATM-013,World Trade Center,40.7116,-74.013,rain,None,96,33,20
2024-05-12,LM-ATM-014,Brookfield Place,40.7127,-74.0155,rain,None,91,36,18
2024-05-12,LM-ATM-015,Bowling Green,40.7047,-74.0141,rain,None,72,41,23
2024-05-12,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,rain,None,56,42,27
2024-05-12,LM-ATM-017,Essex Market,40.7193,-73.9874,rain,None,47,29,15
2024-05-12,LM-ATM-018,Houston Street,40.7282,-74.005,rain,None,62,43,24
2024-05-12,LM-ATM-019,Delancey Street,40.7188,-73.9885,rain,None,53,32,17
2024-05-12,LM-ATM-020,Pier 17,40.7058,-74.0027,rain,None,49,42,26
2024-05-13,LM-ATM-001,Battery Park,40.7033,-74.017,rain,None,59,39,23
2024-05-13,LM-ATM-002,Wall Street,40.7074,-74.0113,rain,None,111,23,13
2024-05-13,LM-ATM-003,Broad Street,40.7069,-74.0113,rain,None,91,23,11
2024-05-13,LM-ATM-004,Fulton Center,40.7103,-74.0076,rain,None,104,45,25
2024-05-13,LM-ATM-005,South Street Seaport,40.7069,-74.003,rain,None,55,38,24
2024-05-13,LM-ATM-006,Tribeca,40.7163,-74.0086,rain,None,54,24,12
2024-05-13,LM-ATM-007,City Hall,40.7128,-74.0059,rain,None,71,30,14
2024-05-13,LM-ATM-008,Chinatown,40.7158,-73.9973,rain,None,70,36,19
2024-05-13,LM-ATM-009,Little Italy,40.7191,-73.9973,rain,None,59,38,22
2024-05-13,LM-ATM-010,SoHo Broadway,40.7233,-74.002,rain,None,63,41,27
2024-05-13,LM-ATM-011,NoLiTa,40.7228,-73.9973,rain,None,53,38,21
2024-05-13,LM-ATM-012,Canal Street,40.719,-74.002,rain,None,68,37,21
2024-05-13,LM-ATM-013,World Trade Center,40.7116,-74.013,rain,None,117,34,29
2024-05-13,LM-ATM-014,Brookfield Place,40.7127,-74.0155,rain,None,94,33,19
2024-05-13,LM-ATM-015,Bowling Green,40.7047,-74.0141,rain,None,81,31,17
2024-05-13,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,rain,None,65,42,28
2024-05-13,LM-ATM-017,Essex Market,40.7193,-73.9874,rain,None,71,38,22
2024-05-13,LM-ATM-018,Houston Street,40.7282,-74.005,rain,None,62,32,21
2024-05-13,LM-ATM-019,Delancey Street,40.7188,-73.9885,rain,None,62,35,21
2024-05-13,LM-ATM-020,Pier 17,40.7058,-74.0027,rain,None,53,39,24
2024-05-14,LM-ATM-001,Battery Park,40.7033,-74.017,rain,None,58,39,22
2024-05-14,LM-ATM-002,Wall Street,40.7074,-74.0113,rain,None,132,34,13
2024-05-14,LM-ATM-003,Broad Street,40.7069,-74.0113,rain,None,95,22,14
2024-05-14,LM-ATM-004,Fulton Center,40.7103,-74.0076,rain,None,85,38,20
2024-05-14,LM-ATM-005,South Street Seaport,40.7069,-74.003,rain,None,73,49,28
2024-05-14,LM-ATM-006,Tribeca,40.7163,-74.0086,rain,None,70,28,13
2024-05-14,LM-ATM-007,City Hall,40.7128,-74.0059,rain,None,71,26,14
2024-05-14,LM-ATM-008,Chinatown,40.7158,-73.9973,rain,None,72,37,20
2024-05-14,LM-ATM-009,Little Italy,40.7191,-73.9973,rain,None,61,37,24
2024-05-14,LM-ATM-010,SoHo Broadway,40.7233,-74.002,rain,None,77,54,34
2024-05-14,LM-ATM-011,NoLiTa,40.7228,-73.9973,rain,None,62,36,20
2024-05-14,LM-ATM-012,Canal Street,40.719,-74.002,rain,None,69,36,22
2024-05-14,LM-ATM-013,World Trade Center,40.7116,-74.013,rain,None,114,40,22
2024-05-14,LM-ATM-014,Brookfield Place,40.7127,-74.0155,rain,None,106,28,16
2024-05-14,LM-ATM-015,Bowling Green,40.7047,-74.0141,rain,None,85,36,18
2024-05-14,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,rain,None,55,37,23
2024-05-14,LM-ATM-017,Essex Market,40.7193,-73.9874,rain,None,74,33,18
2024-05-14,LM-ATM-018,Houston Street,40.7282,-74.005,rain,None,64,28,18
2024-05-14,LM-ATM-019,Delancey Street,40.7188,-73.9885,rain,None,83,42,23
2024-05-14,LM-ATM-020,Pier 17,40.7058,-74.0027,rain,None,50,38,26
2024-05-15,LM-ATM-001,Battery Park,40.7033,-74.017,clear,None,52,31,20
2024-05-15,LM-ATM-002,Wall Street,40.7074,-74.0113,clear,None,141,36,11
2024-05-15,LM-ATM-003,Broad Street,40.7069,-74.0113,clear,None,114,22,13
2024-05-15,LM-ATM-004,Fulton Center,40.7103,-74.0076,clear,None,130,47,31
2024-05-15,LM-ATM-005,South Street Seaport,40.7069,-74.003,clear,None,88,52,36
2024-05-15,LM-ATM-006,Tribeca,40.7163,-74.0086,clear,None,70,29,14
2024-05-15,LM-ATM-007,City Hall,40.7128,-74.0059,clear,None,111,42,23
2024-05-15,LM-ATM-008,Chinatown,40.7158,-73.9973,clear,None,85,39,24
2024-05-15,LM-ATM-009,Little Italy,40.7191,-73.9973,clear,None,72,41,29
2024-05-15,LM-ATM-010,SoHo Broadway,40.7233,-74.002,clear,None,99,67,46
2024-05-15,LM-ATM-011,NoLiTa,40.7228,-73.9973,clear,None,52,28,16
2024-05-15,LM-ATM-012,Canal Street,40.719,-74.002,clear,None,100,46,32
2024-05-15,LM-ATM-013,World Trade Center,40.7116,-74.013,clear,None,121,41,23
2024-05-15,LM-ATM-014,Brookfield Place,40.7127,-74.0155,clear,None,115,34,23
2024-05-15,LM-ATM-015,Bowling Green,40.7047,-74.0141,clear,None,104,42,20
2024-05-15,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,clear,None,86,56,34
2024-05-15,LM-ATM-017,Essex Market,40.7193,-73.9874,clear,None,71,35,19
2024-05-15,LM-ATM-018,Houston Street,40.7282,-74.005,clear,None,84,49,26
2024-05-15,LM-ATM-019,Delancey Street,40.7188,-73.9885,clear,None,74,40,20
2024-05-15,LM-ATM-020,Pier 17,40.7058,-74.0027,clear,None,77,52,34
2024-05-16,LM-ATM-001,Battery Park,40.7033,-74.017,clear,None,71,49,26
2024-05-16,LM-ATM-002,Wall Street,40.7074,-74.0113,clear,None,123,32,13
2024-05-16,LM-ATM-003,Broad Street,40.7069,-74.0113,clear,None,109,30,13
2024-05-16,LM-ATM-004,Fulton Center,40.7103,-74.0076,clear,None,142,55,33
2024-05-16,LM-ATM-005,South Street Seaport,40.7069,-74.003,clear,None,69,42,29
